first,second
div_losses,"Any[0.006565646744250027, 0.02377171683255692, 0.0022646771748568526, 0.0030344666056928275, 0.0006698634147245228, 0.0005886453888344848, 0.000601783832103451, 0.0006741459957863707, 0.0006844224116407191, 0.0005992622168012591, 0.00043753890293906646, 0.0004979507300514739, 0.0017676638295188246, 0.0007468221716937322, 0.002169881343028238, 0.0013457233346549778, 0.0029501669689514583, 0.003700258745119645, 0.002496248639709978, 0.001267320544134433, 0.0015591941263183467, 0.0019152187617567653, 0.0013413462301928045, 0.00656985369153919, 0.006871581158228286, 0.003444318493491278, 0.00360237991722004, 0.002133838009036617, 0.0027770184412696922, 0.004062513121907555, 0.0055460179636268895, 0.009108589429207796, 0.014086942125309157, 0.010915787121862926, 0.005484376126491022, 0.004490127819104445, 0.004019179976233622, 0.007955740878512547, 0.004130583375225449, 0.0035059524046484577, 0.006497842779760046, 0.008207977979447742, 0.00707726047450773, 0.016429147002899058, 0.0148714371834564, 0.011327147700874639, 0.008540783861024893, 0.006610750342012195, 0.004869190891551701, 0.004907100552698756, 0.004255246145966709, 0.006036863584979786, 0.0057656594302356095, 0.005750790888316535, 0.006283802757403631, 0.00867947044143684, 0.008398793590563242, 0.007073498837096169, 0.007711544322588266, 0.008804021079483314, 0.007786018017638487, 0.015337403513273663, 0.00725228959644527, 0.007274083694545805, 0.009161113876610704, 0.010012112182331811, 0.007981589156330609, 0.009074329830952061, 0.01124106831229341, 0.019635970908645724, 0.03472863044378782, 0.024522111779879924, 0.02265731287345523, 0.020014936687169187, 0.012809316749793631, 0.012848991639456808, 0.01312204308104405, 0.009710996600309335, 0.00987850704984918, 0.012304529399038311, 0.012882195256067902, 0.012020243398990785, 0.017816313709590866, 0.013839600221935344, 0.02300541333562886, 0.021989473158401614, 0.024204873544324802, 0.013593685167770542, 0.014720779613744666, 0.012255665202362933, 0.010867783494564376, 0.013311835790950697, 0.012714541887149024, 0.015499994388763243, 0.01288832956103217, 0.020316326167549293, 0.01862825333848473, 0.015409254339214763, 0.019149525012813584, 0.016228675371621377, 0.01381893080397309, 0.018979915043996536, 0.012988183762748745, 0.014894783593630036, 0.012796238481103596, 0.01437787678926632, 0.013176618140525613, 0.014343349126377091, 0.014639775350053176, 0.02645151672872217, 0.01598315293607562, 0.022756021265611118, 0.014340898604588932, 0.017652870155502084, 0.01241864440370472, 0.012385702133194398, 0.011658116494241647, 0.010936170040604546, 0.01877430853078458, 0.01936264807650709, 0.02490283466526906, 0.01883855158515727, 0.018910315677191758, 0.014246443415602307, 0.011402631925561924, 0.011904031279790714, 0.013104420195553497, 0.010213892059549914, 0.010728061597858867, 0.01375843271223862, 0.01757898097072854, 0.022130046225021596, 0.013212607072374472, 0.02484877901099327, 0.012205359654961563, 0.011341131331146677, 0.010594458949210666, 0.011482058201648132, 0.01139255801772717, 0.01549886585106636, 0.013288424450428198, 0.012840961220913612, 0.01833640286562544, 0.019340416999583075, 0.02353787938240873, 0.022547910680381415, 0.02458376255972302, 0.016634455588733558, 0.013992080795007373, 0.015672901350798716, 0.015134305335538872, 0.01290004292323476, 0.01665659595193571, 0.01711477929083013, 0.01672389771426923, 0.020755684430571665, 0.019624166140921023, 0.01688648628618123, 0.01582646855194796, 0.012045779461592642, 0.013769551102274572, 0.016432274922901235, 0.01948915947236546, 0.014744329816069166, 0.014371088957429282, 0.01773566192024782, 0.013580021450930523, 0.01718482733468416, 0.01746804454918447, 0.014447969231226421, 0.01729948102516446, 0.020050309437655026, 0.017465327977263592, 0.017162782910568206, 0.015331149040628354, 0.01532397967606999, 0.014463812715493258, 0.01187187404787057, 0.01502326353606213, 0.015293105554949536, 0.016336575154095867, 0.018024869246592835, 0.016358327412977207, 0.015893546727146404, 0.018971169357837922, 0.019275555378035096, 0.018118749426296314, 0.012734793511196147, 0.010909100164806297, 0.011789449282448258, 0.011979492592123858, 0.0141040125048597, 0.013918728845325402, 0.014817432391900094, 0.01871740645092525, 0.0207528712656411, 0.023255338993935316, 0.0210180429590007, 0.01993910142451302, 0.014011475858292785, 0.012007918378347384, 0.01360401267277991, 0.01138090874272018, 0.008718358098338388, 0.01284248553793729, 0.011195265135793653, 0.013124546687357228, 0.012193092213583756, 0.012772020994314305, 0.0168168860493594, 0.014801778258704148, 0.019200288679058475, 0.01440911280736355, 0.01235231850668465, 0.011390924427230713, 0.011136408322437721, 0.010610992794258776, 0.012950138410223204, 0.014392725421869496, 0.019067092139231204, 0.017272620764173623, 0.016312184605570233, 0.019983271025832507, 0.02084256398304777, 0.016605249471455516, 0.014970561355674693, 0.013984013857361123, 0.014963698898735753, 0.017512412614497277, 0.023915033417715205, 0.013870464884928798, 0.012177504091965892, 0.01243839511381152, 0.013445625239024497, 0.012087941028278124, 0.01478321195573168, 0.013863250651981346, 0.013615025113287011, 0.012082784859974726, 0.01212286784004725, 0.01244257311407219, 0.011521020664429492, 0.015494682918390165, 0.013807600679114658, 0.013897849798592132, 0.013223843894913049, 0.013860611238162306, 0.012353782713312493, 0.013538164197537908, 0.013373380489814995, 0.014952154042449243, 0.013697242024009806, 0.0127215280979412, 0.012657788658208987, 0.01237258927245368, 0.01394174672345515, 0.012988347978610464, 0.014255194186993336, 0.012696437318191202, 0.015237021703905354, 0.01329616290703219, 0.01273158585332093, 0.014882848763724393, 0.010913810096044398, 0.011862934216970294, 0.010895872517250046, 0.016357200356282534, 0.012868390808483185, 0.012536696582687223, 0.011533291114195465, 0.011644843167048516, 0.014037685156889995, 0.013236215773041814, 0.012450202050086382, 0.011161301101551082, 0.012855039635715548, 0.013213457971201877, 0.01222577527046264, 0.011824811036482894, 0.014004915448336503, 0.012893368339957002, 0.011528499870220385, 0.011615811899988298, 0.012541569158588246, 0.01030113594015584, 0.011361696116010338, 0.011285950954536767, 0.011163977514956399, 0.01109266789587797, 0.012647233778347929, 0.01218441533489477, 0.012465575209278476, 0.010694829672802322, 0.010778687658841615, 0.011976807020446942, 0.011253235511950913, 0.012331530356010114, 0.010943307372054845, 0.01020330883556971, 0.01226695394769598, 0.011955358483009066, 0.010322710094433125, 0.010856159131636615, 0.011321855908696096, 0.010627520601434804, 0.010147658187039799, 0.010972782630264293, 0.010128179784752365, 0.010773149460755534, 0.010080855401114414, 0.010304041579511236, 0.01083161002498364, 0.011235783562879787, 0.010917747386138783, 0.011199454114829104, 0.010011411488494402, 0.010274842632546577, 0.008599207761813023, 0.008756177209450548, 0.010055220540092284, 0.011495072576699083, 0.014009716218241923, 0.016291438697546335, 0.012903369464019251, 0.013190678581288626, 0.011665260121400395, 0.009680845187936708, 0.010125049455879385, 0.009171534851631113, 0.009080168377387069, 0.00987208835687019, 0.008944030694168877, 0.00821864997120171, 0.010109566423945606, 0.009243110318933524, 0.009569988639439806, 0.009417780413137926, 0.011851506381016603, 0.00900400679806623, 0.010037394300000831, 0.009450058152482347, 0.011104300143790732, 0.010487123177273577, 0.009928926948085287, 0.010570112012252109, 0.010982950841749587, 0.0098590563770753, 0.011629036051804535, 0.010125039406491839, 0.008726586663215654, 0.008611582390636505, 0.009811353753891345, 0.009695846036802907, 0.011094672780731011, 0.010439833634955768, 0.011635254868995713, 0.009292604906739837, 0.00960565315731358, 0.00980554721538027, 0.009892741484587648, 0.008688677889367271, 0.010910878995592734, 0.010989278134062783, 0.011351884461519442, 0.01278823111773342, 0.01058925185796152, 0.011624913921168314, 0.01038159936659976, 0.01107469764125476, 0.008865789850549022, 0.010104042175158198, 0.010085789743478804, 0.008988550022914103, 0.010791824718321137, 0.011803006714061537, 0.011302316486831396, 0.008352361032673745, 0.008053685631467484, 0.008494898045172675, 0.00781430920948558, 0.009242862037657966, 0.008299579069302171, 0.011429847047424453, 0.011316402283617733, 0.013123963938294547, 0.011568828630380407, 0.009222538886001802, 0.011089919587748496, 0.01017142143193162, 0.008835912380393128, 0.009732967030484329, 0.008906106611411054, 0.008414320667180158, 0.011426370934577317, 0.009656221610765686, 0.007752432344545977, 0.008484808754518368, 0.00867600681313739, 0.008802128026814007, 0.01076971423844653, 0.00942757985010331, 0.010202434087559602, 0.008502569581443895, 0.009358498738453857, 0.010923480512387661, 0.010413347930969711, 0.011304269795905469, 0.010889561152267697, 0.009144675077672776, 0.010138807692565244, 0.009459507261130182, 0.008748945713485601, 0.010596521576427476, 0.011009394991043527, 0.010569572849428562, 0.00933875106068995, 0.010150513174134254, 0.009987502382849279, 0.00949411393576422, 0.009523811999103488, 0.009744016719468652, 0.008858345736567037, 0.009479382308675212, 0.009717289398522785, 0.009053079152087857, 0.009635973887308899, 0.010605606945541097, 0.011130178139735155, 0.008771664373449768, 0.009323276796578683, 0.008967123766921381, 0.008987049627369272, 0.009474085182540313, 0.010351383118188399, 0.008871996383336647, 0.009221614837173812, 0.00839853740063589, 0.010209546777995213, 0.00994099091484651, 0.008205125216803458, 0.008394831266809375, 0.009029009578860558, 0.009555691966379088, 0.01116463762117257, 0.010075183563077846, 0.010218842742795498, 0.009688336781385897, 0.009324031629461955, 0.008586184316254597, 0.008373747768903674, 0.0073885734234680235, 0.008782326703770953, 0.008644518737591107, 0.007955493553986509, 0.008510098839911665, 0.012509440305595188, 0.008500120832351713, 0.008253506308287934, 0.00931014223977905, 0.00860288380117923, 0.009385345970070721, 0.008851942444603926, 0.010164281467957805, 0.008387703272136475, 0.009011882566792235, 0.010533148102066703, 0.00894417853393779, 0.008969902227448241, 0.009709910330042806, 0.009692483903572677, 0.010094343753663144, 0.009616849078122977, 0.008204959934748023, 0.009171556411002604, 0.009893579390805287, 0.009294354502172312, 0.00804614531684041, 0.008603812154021099, 0.008943170370492153, 0.00866751256770086, 0.01048935037373846, 0.009186936256320829, 0.00988638321841779, 0.008597568709195404, 0.010102399969934771, 0.008058192834400645, 0.008875198305544011, 0.00970730216493135, 0.010043784776148604, 0.009183736553924241, 0.008333421718585497, 0.008417487394197194, 0.008073400785084927, 0.007317721137504151, 0.0080788484491247, 0.009605259186412207, 0.008999103345521637, 0.009878012550602881, 0.009351184681052362, 0.008343528184390426, 0.008083537494767227, 0.007599263786349098, 0.008244526742005431, 0.008677251401041338, 0.007664759673751187, 0.008990114007021517, 0.008486605271332163, 0.010084220691672214, 0.00885833960907803, 0.008223568768927202, 0.010253967897771716, 0.008507686311749332, 0.008930616333335563, 0.008845753299164188, 0.01009776902187159, 0.010129035981587806, 0.009627042315444085, 0.010277979169409297, 0.009565773326922019, 0.009452343107597797, 0.009055062287453208, 0.0074077678837334154, 0.009175742108747137, 0.00875325928751414, 0.009423261966759792, 0.010560601940254578, 0.008199842179456088, 0.008894031939838138, 0.008367255085111203, 0.008759990902991467, 0.00858478387791323, 0.007919347486384913, 0.00746963697619644, 0.008540315051659721, 0.010207232657747117, 0.008529589811228864, 0.011812076212292424, 0.008470907895830462, 0.009951294542763544, 0.008991318631663501, 0.00872631395665731, 0.007417861242068807, 0.008156920179307917, 0.009028708060254166, 0.008989020140918336, 0.00803612355829646, 0.008341068989496547, 0.01080810317495333, 0.008538842809346676, 0.00928205984947833, 0.008777932711998853, 0.009039366882157231, 0.008838361200525774, 0.009170469597269037, 0.009517362183371215, 0.008220977016969286, 0.008513098806676521, 0.008520726716260892, 0.008023938814679376, 0.008358071191667692, 0.008186478506198878, 0.00898410565065767, 0.009446938019436033, 0.008821352261059068, 0.009337008368374304, 0.011106311892355912, 0.00980319366675465, 0.008591414158299537, 0.008982594851644826, 0.00888806146742339, 0.008638912763855474, 0.008961180569478177, 0.006454110720157324, 0.006414220672875131, 0.008127082653342384, 0.007426225955964717, 0.008382978346814925, 0.0071777370207352555, 0.008002197144457579, 0.008115050368316747, 0.007735028120137716, 0.007713790390341669, 0.008469721234451373, 0.009518800928565168, 0.010768775628410672, 0.010280278492278238, 0.01026394952738173, 0.011226988698129159, 0.011675405018144057, 0.009462853465578763, 0.009430254331061861, 0.007483211356298673, 0.00821458851733227, 0.007332172136922835, 0.006868761338752076, 0.008634630223754715, 0.008149420614694437, 0.0076845404836238355, 0.00808252095972682, 0.008184332167780507, 0.008284174360229098, 0.008600179579916885, 0.009027335024819349, 0.008180308825666338, 0.008650796035201958, 0.009785650761906923, 0.009159983456448022, 0.01032506333987289, 0.010037141769138933, 0.0117215248701573, 0.011528360872551121, 0.011524002140685864, 0.01069173773530357, 0.010467772158149029, 0.009096731042230362, 0.008331081446374126, 0.010302830754845275, 0.008402488118798051, 0.010852709010536421, 0.008135663952540352, 0.009703705843029528, 0.009555413677047812, 0.008346728439474458, 0.007511120287989779, 0.009143420408581557, 0.009052913754800699, 0.008071096191641845, 0.008141437603886793, 0.008522685517554416, 0.009014048116670321, 0.011278837811188134, 0.009652888104568453, 0.009684388672827417, 0.009636477693470522, 0.010020651769313528, 0.00957458826254849, 0.008655064314894954, 0.008781289325210013, 0.010143387082506967, 0.00983123524613281, 0.011676709136914664, 0.010940743808228745, 0.008250151881359821, 0.009761663726728983, 0.010427992225558921, 0.009261525911799668, 0.008052364240978844, 0.009001674754384967, 0.009753034944693355, 0.008536895781086663, 0.008232316019737885, 0.008964579038801788, 0.0096475033834992, 0.0084037633319221, 0.009295593153999544, 0.009878066191968213, 0.009601714576809871, 0.009459623093803604, 0.008628197163218047, 0.00870838131158343, 0.007748258695458395, 0.010163561478186563, 0.007594245342627596, 0.008503991324109415, 0.008984068796012205, 0.01074340336000576, 0.0091795017645229, 0.008160708247791111, 0.008513297656438146, 0.008704954706562264, 0.0073803922175238595, 0.007836277419443434, 0.008725739800166835, 0.008130594406229624, 0.006897719704396766, 0.007984733252020825, 0.008297444324723076, 0.00904276454342711, 0.008948101938878138, 0.011420198347578816, 0.009019451783667799, 0.010693232983711595, 0.008775483887442776, 0.008310264171302133, 0.0087232904896708, 0.009156341194230627, 0.007613206979242278, 0.008591418463430459, 0.007828118369470012, 0.008969517592889208, 0.008895762282208891, 0.00834432092170756, 0.007372193482240504, 0.009429273440024097, 0.009049402185578394, 0.007595389856634101, 0.010105247956945736, 0.008522200516393776, 0.00857565868647589, 0.0090299820969558, 0.009064645583500114, 0.010758887921882586, 0.009253373956317892, 0.01042661353637532, 0.008371953491745278, 0.00902630899118166, 0.009199022995690108, 0.008379030257925133, 0.009063687515172779, 0.008337445445017754, 0.009268481204341629, 0.008226104659622771, 0.009289384988792435, 0.007390556559713749, 0.007917099108806828, 0.008315524747049661, 0.008943437863111895, 0.007772978257137434, 0.00834134400380434, 0.009320612070636128, 0.008824945199546526, 0.00945201071042149, 0.00818426459561827, 0.009110632680837769, 0.009089385842292404, 0.010906609360632149, 0.010695067058623893, 0.011511722707258983, 0.011063623144940965, 0.009682219890818893, 0.009294407400531201, 0.009074946033924119, 0.009540346980333816, 0.008160059185576734, 0.009146199377182742, 0.008004195549122217, 0.007550414029128391, 0.009228314464245647, 0.007998385800116274, 0.008252141907744067, 0.006938672301644902, 0.006742602833652475, 0.008580797963416147, 0.009475795220797553, 0.009029725437782953, 0.009097167230474993, 0.008443969561792964, 0.010500828808546112, 0.006840684035702526, 0.007914786080167609, 0.007714854624628497, 0.007455853730091139, 0.00851009813936493, 0.008021290872599021, 0.009097726803196681, 0.008202483936938922, 0.009298416726504543, 0.008299782481796962, 0.007439220790153148, 0.009378481776364378, 0.007553507523430921, 0.007145017308115778, 0.007119945500200688, 0.007206181997012109, 0.008198785298172417, 0.010100521192842382, 0.00835581135911432, 0.008829904747970773, 0.00982297179059691, 0.009899551762456058, 0.009630691449038768, 0.00928352186966449, 0.012461425765673963, 0.009908659703864297, 0.00964859958147255, 0.009194697124209552, 0.006943237539525821, 0.009665530046453196, 0.007887307306469152, 0.008419304680595433, 0.00801717609670825, 0.008617583189555949, 0.008525656160672891, 0.007613635850076553, 0.00863985873686462, 0.006919279562748821, 0.007364973054277095, 0.007984006029718892, 0.00812930809653502, 0.0076393705745898075, 0.010649793009339933, 0.010499021810797711, 0.009296671233160043, 0.0095636257224778, 0.009654125670218585, 0.008418314394311883, 0.008512197737597938, 0.012256852043941377, 0.00836328687705005, 0.010097134286925819, 0.008622022051360414, 0.008018648112468751, 0.007091492329817645, 0.008122465725339619, 0.008441699916227955, 0.007552392038634878, 0.008329565754422964, 0.008103482191641047, 0.009613994775720098, 0.009028383658099973, 0.009264684869655808, 0.008845594470855507, 0.007603660438997486, 0.00849284074192727, 0.00844298577766206, 0.009151764975218956, 0.009328626131351919, 0.008516025720440275, 0.009694497320751274, 0.00910204237392809, 0.008406336799057387, 0.010224281675478277, 0.008490190749320087, 0.009160254892488059, 0.007846318697669274, 0.007823136605265991, 0.008726483152105042, 0.008847752058720449, 0.00790139602760613, 0.008899684638339789, 0.007416267060065606, 0.007564969508551917, 0.008482835052234659, 0.007700343702026397, 0.009916322369602375, 0.008608497393560099, 0.009275102577888477, 0.007529048808417968, 0.01029705468350871, 0.00837699621687145, 0.008865319969344542, 0.009011007903844459, 0.008290550209910402, 0.007442486172657366, 0.008707715790942238, 0.007756875723731189, 0.008765576178412424, 0.008687549923044985, 0.007435168381519476, 0.008528863156398798, 0.008283114702288118, 0.007330532884470051, 0.00941438240950034, 0.009371819904295371, 0.007800703735639987, 0.007412935967863039, 0.007569207042312632, 0.008819865164504498, 0.008712016461568084, 0.006416935695484854, 0.008880860639749542, 0.008911256342792521, 0.00773493286110521, 0.007823959818754559, 0.008249673415901495, 0.009924443423936141, 0.008143041382424282, 0.008804509966107963, 0.009301064368107584, 0.00760434417453542, 0.009665150559879357, 0.007829541604277922, 0.007974036867864373, 0.008928963665191844, 0.006968381274411674, 0.008409457487834213, 0.009409541926850024, 0.007562160577466218, 0.008250498442032326, 0.008801581120413545, 0.006621130825164471, 0.010143599279896717, 0.009440577226355058, 0.007616003063941907, 0.008190278838546474, 0.007925608701504194, 0.008417585196584882, 0.009476242091707134, 0.007157049250627241, 0.009214199035927139, 0.006733813746942992, 0.008567605807551044, 0.006941115619758485, 0.007301985282987717, 0.008940279287297563, 0.008025365089955123, 0.009346261512015253, 0.008197301138805128, 0.009955852126338606, 0.008103249925351785, 0.0075345225232415405, 0.0075486231988397354, 0.007314443019236894, 0.00790191259508213, 0.007289803539757, 0.008416799838581311, 0.007246259788554851, 0.007227457129782896, 0.008681556975708219, 0.0076829239196673105, 0.008890876899128028, 0.006537111995200472, 0.007102385756216134, 0.009707092678808956, 0.009058348317695804, 0.006952616000468501, 0.008496954509614803, 0.0075227688037052785, 0.008536915080386748, 0.006913220551031436, 0.008481557950146944, 0.008218921505654949, 0.008599300078425482, 0.007981865932094406, 0.006908840283797527, 0.00854048257087208, 0.007609603276324918, 0.0074698881768241136, 0.008699648601338372, 0.008398994874730477, 0.007666689400954061, 0.007826987121873135, 0.007403774202305694, 0.007848325198946711, 0.006523833967176339, 0.006938751636642402, 0.009568032125328169, 0.007908435893443228, 0.008885865319173349, 0.00728665088465036, 0.00826298272046366, 0.007119978255214585, 0.009290818002052868, 0.0076437972366332, 0.008888915083432473, 0.007161174203745272, 0.007118067979433578, 0.008166896124336846, 0.006492403034396334, 0.007151388756336726, 0.007399473294567913, 0.008190668764045641, 0.007257645888604017, 0.007552914026040256, 0.007631971391277482, 0.007966552517614958, 0.007757414965504773, 0.007340837890824169, 0.00812099070422078, 0.00836868670124739, 0.007931424501627739, 0.008291468371274528, 0.008510969128038115, 0.008907190078489136, 0.008927057780615684, 0.006776607520144379, 0.009042383104963978, 0.007567791642275002, 0.008351133151790492, 0.007905919601749465, 0.00857560654017415, 0.0076072498472033135, 0.007802466879633608, 0.006928994549275529, 0.0070776198414260715, 0.007300031618465286, 0.007304206924140176, 0.00782607644716492, 0.007393805299307011, 0.007331997930549238, 0.0067514375957998226, 0.007426232665596902, 0.007282112457203248, 0.007136972151141799, 0.006841546080180578, 0.0071195607448059075, 0.007843346532456962, 0.007800940477571324, 0.008910917990593637, 0.009640439443515858, 0.007283783565885554, 0.007623698857685428, 0.008430396449763329, 0.0063162895937040045, 0.006921118548464466, 0.007658950659464604, 0.007788436766287186, 0.00780267735347549, 0.008209471175886142, 0.008166516699574975]"
